x,y,z
-0.5,-0.5,0.0
0.5,-0.5,0.0
0.5,0.5,0.0
-0.5,0.5,0.0
-0.4677419354839606,-0.5,0.0
-0.4354838709679212,-0.5,0.0
-0.4032258064518818,-0.5,0.0
-0.3709677419358424,-0.5,0.0
-0.338709677419803,-0.5,0.0
-0.3064516129037635,-0.5,0.0
-0.2741935483877241,-0.5,0.0
-0.2419354838716848,-0.5,0.0
-0.2096774193556454,-0.5,0.0
-0.177419354839606,-0.5,0.0
-0.1451612903235666,-0.5,0.0
-0.1129032258075272,-0.5,0.0
-0.08064516129148774,-0.5,0.0
-0.04838709677544833,-0.5,0.0
-0.01612903225940893,-0.5,0.0
0.01612903225672002,-0.5,0.0
0.04838709677293862,-0.5,0.0
0.08064516128915722,-0.5,0.0
0.1129032258053759,-0.5,0.0
0.1451612903215945,-0.5,0.0
0.1774193548378132,-0.5,0.0
0.2096774193540319,-0.5,0.0
0.2419354838702505,-0.5,0.0
0.2741935483864693,-0.5,0.0
0.306451612902688,-0.5,0.0
0.3387096774189067,-0.5,0.0
0.3709677419351254,-0.5,0.0
0.4032258064513441,-0.5,0.0
0.4354838709675627,-0.5,0.0
0.4677419354837814,-0.5,0.0
0.5,0.4677419354839606,0.0
0.5,0.4354838709679212,0.0
0.5,0.4032258064518818,0.0
0.5,0.3709677419358424,0.0
0.5,0.338709677419803,0.0
0.5,0.3064516129037635,0.0
0.5,0.2741935483877241,0.0
0.5,0.2419354838716848,0.0
0.5,0.2096774193556454,0.0
0.5,0.177419354839606,0.0
0.5,0.1451612903235666,0.0
0.5,0.1129032258075272,0.0
0.5,0.08064516129148774,0.0
0.5,0.04838709677544833,0.0
0.5,0.01612903225940893,0.0
0.5,-0.01612903225672002,0.0
0.5,-0.04838709677293862,0.0
0.5,-0.08064516128915722,0.0
0.5,-0.1129032258053759,0.0
0.5,-0.1451612903215945,0.0
0.5,-0.1774193548378132,0.0
0.5,-0.2096774193540319,0.0
0.5,-0.2419354838702505,0.0
0.5,-0.2741935483864693,0.0
0.5,-0.306451612902688,0.0
