x,y,z
0.035,-0.0175,0.0
-0.035,-0.0175,0.0
-0.035,0.0175,0.0
0.035,0.0175,0.0
0.035,-0.0175,0.4286607051
-0.035,-0.0175,0.4286607051
-0.035,0.0175,0.4286607051
0.035,0.0175,0.4286607051
0.03166666666667241,-0.0175,0.0
0.02833333333334334,-0.0175,0.0
0.0250000000000152,-0.0175,0.0
0.02166666666669287,-0.0175,0.0
0.01833333333337119,-0.0175,0.0
0.01500000000004773,-0.0175,0.0
0.01166666666672427,-0.0175,0.0
0.008333333333400979,-0.0175,0.0
0.005000000000078712,-0.0175,0.0
0.001666666666753289,-0.0175,0.0
-0.001666666666577138,-0.0175,0.0
-0.004999999999919839,-0.0175,0.0
-0.008333333333261188,-0.0175,0.0
-0.01166666666660252,-0.0175,0.0
-0.01499999999994445,-0.0175,0.0
-0.01833333333328591,-0.0175,0.0
-0.02166666666662738,-0.0175,0.0
-0.02499999999996923,-0.0175,0.0
-0.02833333333331657,-0.0175,0.0
-0.03166666666665829,-0.0175,0.0
-0.035,-0.01400000000000515,0.0
-0.035,-0.01050000000001423,0.0
-0.035,-0.00700000000002555,0.0
-0.035,-0.003500000000035988,0.0
-0.035,-4.676120601843081e-14,0.0
-0.035,0.003499999999962186,0.0
-0.035,0.006999999999971137,0.0
-0.035,0.01049999999997941,0.0
-0.035,0.01399999999999012,0.0
-0.03166666666667241,0.0175,0.0
-0.02833333333334334,0.0175,0.0
-0.0250000000000152,0.0175,0.0
-0.02166666666669287,0.0175,0.0
-0.01833333333337119,0.0175,0.0
-0.01500000000004773,0.0175,0.0
-0.01166666666672427,0.0175,0.0
-0.008333333333400979,0.0175,0.0
-0.005000000000078712,0.0175,0.0
-0.001666666666753289,0.0175,0.0
0.001666666666577138,0.0175,0.0
0.004999999999919839,0.0175,0.0
0.008333333333261188,0.0175,0.0
0.01166666666660252,0.0175,0.0
0.01499999999994445,0.0175,0.0
0.01833333333328591,0.0175,0.0
0.02166666666662738,0.0175,0.0
0.02499999999996923,0.0175,0.0
0.02833333333331657,0.0175,0.0
0.03166666666665829,0.0175,0.0
0.035,0.01400000000000515,0.0
0.035,0.01050000000001423,0.0
0.035,0.00700000000002555,0.0
0.035,0.003500000000035988,0.0
0.035,4.676120601843081e-14,0.0
0.035,-0.003499999999962186,0.0
0.035,-0.006999999999971137,0.0
0.035,-0.01049999999997941,0.0
0.035,-0.01399999999999012,0.0
0.035,-0.01400000000000515,0.4286607051
0.035,-0.01050000000001423,0.4286607051
0.035,-0.00700000000002555,0.4286607051
0.035,-0.003500000000035988,0.4286607051
0.035,-4.676120601843081e-14,0.4286607051
0.035,0.003499999999962186,0.4286607051
0.035,0.006999999999971137,0.4286607051
0.035,0.01049999999997941,0.4286607051
0.035,0.01399999999999012,0.4286607051
0.03166666666667241,0.0175,0.4286607051
0.02833333333334334,0.0175,0.4286607051
0.0250000000000152,0.0175,0.4286607051
0.02166666666669287,0.0175,0.4286607051
0.01833333333337119,0.0175,0.4286607051
0.01500000000004773,0.0175,0.4286607051
0.01166666666672427,0.0175,0.4286607051
0.008333333333400979,0.0175,0.4286607051
0.005000000000078712,0.0175,0.4286607051
0.001666666666753289,0.0175,0.4286607051
-0.001666666666577138,0.0175,0.4286607051
-0.004999999999919839,0.0175,0.4286607051
-0.008333333333261188,0.0175,0.4286607051
-0.01166666666660252,0.0175,0.4286607051
-0.01499999999994445,0.0175,0.4286607051
-0.01833333333328591,0.0175,0.4286607051
-0.02166666666662738,0.0175,0.4286607051
-0.02499999999996923,0.0175,0.4286607051
-0.02833333333331657,0.0175,0.4286607051
-0.03166666666665829,0.0175,0.4286607051
-0.035,0.01400000000000515,0.4286607051
-0.035,0.01050000000001423,0.4286607051
-0.035,0.00700000000002555,0.4286607051
-0.035,0.003500000000035988,0.4286607051
-0.035,4.676120601843081e-14,0.4286607051
-0.035,-0.003499999999962186,0.4286607051
-0.035,-0.006999999999971137,0.4286607051
-0.035,-0.01049999999997941,0.4286607051
-0.035,-0.01399999999999012,0.4286607051
-0.03166666666667241,-0.0175,0.4286607051
-0.02833333333334334,-0.0175,0.4286607051
-0.0250000000000152,-0.0175,0.4286607051
-0.02166666666669287,-0.0175,0.4286607051
-0.01833333333337119,-0.0175,0.4286607051
-0.01500000000004773,-0.0175,0.4286607051
-0.01166666666672427,-0.0175,0.4286607051
-0.008333333333400979,-0.0175,0.4286607051
-0.005000000000078712,-0.0175,0.4286607051
-0.001666666666753289,-0.0175,0.4286607051
0.001666666666577138,-0.0175,0.4286607051
0.004999999999919839,-0.0175,0.4286607051
0.008333333333261188,-0.0175,0.4286607051
0.01166666666660252,-0.0175,0.4286607051
0.01499999999994445,-0.0175,0.4286607051
0.01833333333328591,-0.0175,0.4286607051
0.02166666666662738,-0.0175,0.4286607051
0.02499999999996923,-0.0175,0.4286607051
0.02833333333331657,-0.0175,0.4286607051
0.03166666666665829,-0.0175,0.4286607051
-0.035,0.0175,0.003223012820294613
-0.035,0.0175,0.006446025640589299
-0.035,0.0175,0.00966903846088399
-0.035,0.0175,0.01289205128117839
-0.035,0.0175,0.01611506410147248
-0.035,0.0175,0.01933807692176652
-0.035,0.0175,0.02256108974206006
-0.035,0.0175,0.02578410256235344
-0.035,0.0175,0.02900711538264772
-0.035,0.0175,0.03223012820294283
-0.035,0.0175,0.03545314102323818
-0.035,0.0175,0.03867615384353352
-0.035,0.0175,0.04189916666382887
-0.035,0.0175,0.0451221794841242
-0.035,0.0175,0.04834519230442014
-0.035,0.0175,0.05156820512471624
-0.035,0.0175,0.05479121794501061
-0.035,0.0175,0.05801423076530291
-0.035,0.0175,0.06123724358559395
-0.035,0.0175,0.06446025640588408
-0.035,0.0175,0.06768326922617421
-0.035,0.0175,0.07090628204646433
-0.035,0.0175,0.07412929486675482
-0.035,0.0175,0.07735230768704758
-0.035,0.0175,0.08057532050734015
-0.035,0.0175,0.08379833332763027
-0.035,0.0175,0.0870213461479204
-0.035,0.0175,0.09024435896821309
-0.035,0.0175,0.09346737178850582
-0.035,0.0175,0.09669038460879621
-0.035,0.0175,0.09991339742908634
-0.035,0.0175,0.1031364102493764
-0.035,0.0175,0.1063594230696686
-0.035,0.0175,0.1095824358899614
-0.035,0.0175,0.1128054487102523
-0.035,0.0175,0.1160284615305424
-0.035,0.0175,0.1192514743508325
-0.035,0.0175,0.1224744871711242
-0.035,0.0175,0.1256974999914155
-0.035,0.0175,0.1289205128117056
-0.035,0.0175,0.1321435256319982
-0.035,0.0175,0.1353665384522936
-0.035,0.0175,0.1385895512725889
-0.035,0.0175,0.1418125640928843
-0.035,0.0175,0.1450355769131779
-0.035,0.0175,0.1482585897334666
-0.035,0.0175,0.1514816025537515
-0.035,0.0175,0.1547046153740364
-0.035,0.0175,0.1579276281943222
-0.035,0.0175,0.161150641014613
-0.035,0.0175,0.1643736538349083
-0.035,0.0175,0.1675966666552036
-0.035,0.0175,0.170819679475499
-0.035,0.0175,0.1740426922957944
-0.035,0.0175,0.1772657051160897
-0.035,0.0175,0.1804887179363802
-0.035,0.0175,0.1837117307566657
-0.035,0.0175,0.1869347435769506
-0.035,0.0175,0.1901577563972397
-0.035,0.0175,0.1933807692175339
-0.035,0.0175,0.1966037820378292
-0.035,0.0175,0.1998267948581246
-0.035,0.0175,0.2030498076784199
-0.035,0.0175,0.2062728204987153
-0.035,0.0175,0.2094958333190076
-0.035,0.0175,0.2127188461392977
-0.035,0.0175,0.2159418589595931
-0.035,0.0175,0.219164871779896
-0.035,0.0175,0.2223878846002019
-0.035,0.0175,0.2256108974205096
-0.035,0.0175,0.2288339102408224
-0.035,0.0175,0.2320569230611386
-0.035,0.0175,0.2352799358814535
-0.035,0.0175,0.2385029487017633
-0.035,0.0175,0.2417259615220691
-0.035,0.0175,0.2449489743423749
-0.035,0.0175,0.2481719871626807
-0.035,0.0175,0.2513949999829865
-0.035,0.0175,0.2546180128032923
-0.035,0.0175,0.2578410256235981
-0.035,0.0175,0.2610640384439039
-0.035,0.0175,0.2642870512642096
-0.035,0.0175,0.2675100640845154
-0.035,0.0175,0.2707330769048304
-0.035,0.0175,0.2739560897251553
-0.035,0.0175,0.2771791025454819
-0.035,0.0175,0.2804021153658007
-0.035,0.0175,0.2836251281861094
-0.035,0.0175,0.2868481410064152
-0.035,0.0175,0.290071153826721
-0.035,0.0175,0.2932941666470268
-0.035,0.0175,0.2965171794673326
-0.035,0.0175,0.2997401922876383
-0.035,0.0175,0.3029632051079441
-0.035,0.0175,0.30618621792825
-0.035,0.0175,0.3094092307485558
-0.035,0.0175,0.3126322435688615
-0.035,0.0175,0.3158552563891673
-0.035,0.0175,0.3190782692094731
-0.035,0.0175,0.3223012820297789
-0.035,0.0175,0.3255242948500847
-0.035,0.0175,0.3287473076703905
-0.035,0.0175,0.3319703204906976
-0.035,0.0175,0.3351933333110149
-0.035,0.0175,0.3384163461313415
-0.035,0.0175,0.341639358951668
-0.035,0.0175,0.3448623717719842
-0.035,0.0175,0.3480853845922902
-0.035,0.0175,0.351308397412596
-0.035,0.0175,0.3545314102329018
-0.035,0.0175,0.3577544230532076
-0.035,0.0175,0.3609774358735134
-0.035,0.0175,0.3642004486938192
-0.035,0.0175,0.367423461514125
-0.035,0.0175,0.3706464743344308
-0.035,0.0175,0.3738694871547366
-0.035,0.0175,0.3770924999750424
-0.035,0.0175,0.3803155127953481
-0.035,0.0175,0.3835385256156539
-0.035,0.0175,0.3867615384359597
-0.035,0.0175,0.3899845512562655
-0.035,0.0175,0.3932075640765758
-0.035,0.0175,0.396430576896896
-0.035,0.0175,0.3996535897172227
-0.035,0.0175,0.4028766025375461
-0.035,0.0175,0.4060996153578595
-0.035,0.0175,0.4093226281781653
-0.035,0.0175,0.4125456409984711
-0.035,0.0175,0.4157686538187769
-0.035,0.0175,0.4189916666390826
-0.035,0.0175,0.4222146794593885
-0.035,0.0175,0.4254376922796942
-0.035,-0.0175,0.003223012820294613
-0.035,-0.0175,0.006446025640589299
-0.035,-0.0175,0.00966903846088399
-0.035,-0.0175,0.01289205128117839
-0.035,-0.0175,0.01611506410147248
-0.035,-0.0175,0.01933807692176652
-0.035,-0.0175,0.02256108974206006
-0.035,-0.0175,0.02578410256235344
-0.035,-0.0175,0.02900711538264772
-0.035,-0.0175,0.03223012820294283
-0.035,-0.0175,0.03545314102323818
-0.035,-0.0175,0.03867615384353352
-0.035,-0.0175,0.04189916666382887
-0.035,-0.0175,0.0451221794841242
-0.035,-0.0175,0.04834519230442014
-0.035,-0.0175,0.05156820512471624
-0.035,-0.0175,0.05479121794501061
-0.035,-0.0175,0.05801423076530291
-0.035,-0.0175,0.06123724358559395
-0.035,-0.0175,0.06446025640588408
-0.035,-0.0175,0.06768326922617421
-0.035,-0.0175,0.07090628204646433
-0.035,-0.0175,0.07412929486675482
-0.035,-0.0175,0.07735230768704758
-0.035,-0.0175,0.08057532050734015
-0.035,-0.0175,0.08379833332763027
-0.035,-0.0175,0.0870213461479204
-0.035,-0.0175,0.09024435896821309
-0.035,-0.0175,0.09346737178850582
-0.035,-0.0175,0.09669038460879621
-0.035,-0.0175,0.09991339742908634
-0.035,-0.0175,0.1031364102493764
-0.035,-0.0175,0.1063594230696686
-0.035,-0.0175,0.1095824358899614
-0.035,-0.0175,0.1128054487102523
-0.035,-0.0175,0.1160284615305424
-0.035,-0.0175,0.1192514743508325
-0.035,-0.0175,0.1224744871711242
-0.035,-0.0175,0.1256974999914155
-0.035,-0.0175,0.1289205128117056
-0.035,-0.0175,0.1321435256319982
-0.035,-0.0175,0.1353665384522936
-0.035,-0.0175,0.1385895512725889
-0.035,-0.0175,0.1418125640928843
-0.035,-0.0175,0.1450355769131779
-0.035,-0.0175,0.1482585897334666
-0.035,-0.0175,0.1514816025537515
-0.035,-0.0175,0.1547046153740364
-0.035,-0.0175,0.1579276281943222
-0.035,-0.0175,0.161150641014613
-0.035,-0.0175,0.1643736538349083
-0.035,-0.0175,0.1675966666552036
-0.035,-0.0175,0.170819679475499
-0.035,-0.0175,0.1740426922957944
-0.035,-0.0175,0.1772657051160897
-0.035,-0.0175,0.1804887179363802
-0.035,-0.0175,0.1837117307566657
-0.035,-0.0175,0.1869347435769506
-0.035,-0.0175,0.1901577563972397
-0.035,-0.0175,0.1933807692175339
-0.035,-0.0175,0.1966037820378292
-0.035,-0.0175,0.1998267948581246
-0.035,-0.0175,0.2030498076784199
-0.035,-0.0175,0.2062728204987153
-0.035,-0.0175,0.2094958333190076
-0.035,-0.0175,0.2127188461392977
-0.035,-0.0175,0.2159418589595931
-0.035,-0.0175,0.219164871779896
-0.035,-0.0175,0.2223878846002019
-0.035,-0.0175,0.2256108974205096
-0.035,-0.0175,0.2288339102408224
-0.035,-0.0175,0.2320569230611386
-0.035,-0.0175,0.2352799358814535
-0.035,-0.0175,0.2385029487017633
-0.035,-0.0175,0.2417259615220691
