f,s,t,fou
546,1288,1296,1296
250,254,255,255
760,834,864,864
688,488,704,704
521,522,523,523
722,826,1198,1198
215,213,458,458
352,354,355,355
297,290,298,298
1258,344,1264,1264
453,451,457,457
588,591,607,607
14,15,179,179
113,114,181,181
590,605,670,670
612,613,614,614
1124,869,1149,1149
760,759,834,834
993,704,994,994
825,670,835,835
352,355,1130,1130
362,360,363,363
250,249,251,251
803,652,804,804
453,474,1187,1187
1072,1145,1189,1189
1167,248,1194,1194
650,503,652,652
465,1159,1198,1198
1128,1045,1140,1140
200,417,1079,1079
688,704,729,729
364,366,367,367
336,381,382,382
236,238,240,240
639,640,641,641
795,794,1133,1133
419,378,1176,1176
563,564,565,565
590,589,605,605
633,410,1113,1113
264,265,266,266
605,589,759,759
605,759,760,760
521,523,697,697
593,766,767,767
575,577,648,648
731,732,793,793
904,633,1113,1113
859,959,1196,1196
19,20,169,169
85,86,170,170
118,119,171,171
358,356,359,359
350,352,1130,1130
924,923,925,925
238,239,1125,1125
454,452,455,455
332,298,333,333
246,245,248,248
940,534,1123,1123
1072,1116,1145,1145
228,230,232,232
561,563,723,723
565,610,611,611
244,243,245,245
637,638,639,639
716,1124,1149,1149
198,199,200,200
282,300,568,568
257,338,567,567
534,536,1123,1123
1028,810,1305,1305
346,343,1166,1166
1071,397,1228,1228
429,468,1170,1170
873,716,1149,1149
1179,1059,1180,1180
262,687,1102,1102
462,588,589,589
260,256,261,261
536,696,1123,1123
1160,790,1178,1178
230,233,1134,1134
511,600,1127,1127
687,919,1102,1102
255,254,256,256
607,830,838,838
289,261,290,290
430,432,1118,1118
797,635,1197,1197
230,229,231,231
838,830,867,867
269,267,447,447
583,505,597,597
243,718,1154,1154
615,486,1146,1146
382,383,384,384
253,258,259,259
1057,401,1152,1152
397,1073,1168,1168
1113,349,1166,1166
493,636,637,637
384,385,394,394
248,245,249,249
303,293,1100,1100
611,610,612,612
703,878,986,986
432,529,1118,1118
13,14,1150,1150
462,461,588,588
607,673,830,830
634,1128,1140,1140
861,754,1029,1029
278,279,280,280
614,685,1144,1144
810,821,1136,1136
78,152,1192,1192
235,234,236,236
402,461,462,462
600,603,1127,1127
380,391,405,405
179,15,1104,1104
181,114,1106,1106
254,257,1139,1139
445,394,465,465
926,925,930,930
340,342,344,344
408,508,509,509
383,381,1152,1152
385,383,401,401
835,670,1142,1142
343,341,1157,1157
239,629,1125,1125
252,246,1167,1167
492,235,1138,1138
402,401,461,461
823,606,824,824
236,237,238,238
1031,459,1220,1220
274,275,276,276
521,697,1146,1146
729,704,993,993
384,383,385,385
240,238,241,241
1143,252,1167,1167
272,273,274,274
367,366,368,368
162,949,950,950
242,241,243,243
355,354,356,356
276,277,278,278
386,374,390,390
603,690,1127,1127
760,865,1142,1142
382,381,383,383
1132,999,1232,1232
486,521,1146,1146
198,196,199,199
670,605,1142,1142
246,248,1167,1167
512,606,675,675
229,226,1177,1177
498,657,658,658
270,271,272,272
433,1084,1134,1134
1070,1033,1160,1160
233,231,234,234
994,704,1143,1143
235,236,1138,1138
541,566,731,731
971,970,1215,1215
433,235,492,492
656,809,1190,1190
283,280,1132,1132
747,748,749,749
264,263,265,265
1159,1111,1198,1198
287,285,291,291
358,359,360,360
589,588,1141,1141
332,333,1176,1176
361,360,362,362
489,1011,1215,1215
588,607,1141,1141
797,1197,1216,1216
279,277,1156,1156
605,760,1142,1142
266,267,268,268
259,262,263,263
12,13,149,149
111,112,150,150
273,271,1169,1169
385,401,402,402
282,279,299,299
362,363,364,364
612,614,644,644
268,269,270,270
559,561,1145,1145
631,1179,1184,1184
571,573,798,798
741,727,814,814
236,240,1138,1138
282,568,1132,1132
288,301,1162,1162
241,238,1125,1125
352,353,354,354
1116,559,1145,1145
936,787,1213,1213
357,356,358,358
644,614,770,770
904,1113,1166,1166
200,199,417,417
259,263,264,264
248,249,250,250
257,567,1139,1139
336,380,381,381
823,824,843,843
263,262,1102,1102
280,279,282,282
474,475,499,499
643,642,781,781
611,612,1158,1158
561,723,1145,1145
378,332,1176,1176
349,346,1166,1166
950,951,953,953
1066,557,1216,1216
685,918,1144,1144
354,353,1080,1080
525,539,714,714
735,649,1175,1175
249,245,1154,1154
402,1111,1159,1159
1204,489,1215,1215
596,632,1181,1181
994,1167,1194,1194
759,589,1141,1141
278,277,279,279
405,482,569,569
641,640,642,642
523,524,525,525
607,838,1141,1141
210,209,1202,1202
925,923,929,929
500,549,1193,1193
233,433,1134,1134
493,492,635,635
636,635,796,796
453,457,474,474
474,593,1187,1187
300,299,335,335
639,638,640,640
345,1226,1235,1235
637,636,638,638
542,585,586,586
364,365,366,366
725,551,726,726
282,299,300,300
265,296,1206,1206
336,335,380,380
557,253,1174,1174
468,592,1170,1170
370,368,373,373
300,335,336,336
640,638,713,713
1191,1229,1286,1286
512,466,606,606
1157,489,1204,1204
770,614,1144,1144
276,275,277,277
631,1059,1179,1179
650,652,803,803
859,879,959,959
226,225,1177,1177
250,251,254,254
275,273,295,295
428,427,429,429
274,273,275,275
83,84,1208,1208
250,255,1194,1194
656,807,808,808
781,642,782,782
731,793,1229,1229
266,265,267,267
280,282,1132,1132
648,577,649,649
433,492,493,493
295,976,1212,1212
799,936,1256,1256
109,110,1165,1165
1134,1084,1211,1211
256,254,1139,1139
630,631,1184,1184
14,179,1150,1150
377,408,1190,1190
525,524,526,526
1152,381,1161,1161
272,271,273,273
675,606,823,823
232,230,1134,1134
401,383,1152,1152
465,394,1159,1159
1169,793,1252,1252
767,766,844,844
394,385,1159,1159
880,782,881,881
160,1312,1313,1313
759,1141,1195,1195
299,279,1156,1156
748,659,1214,1214
493,635,636,636
393,390,400,400
509,508,594,594
781,782,880,880
245,243,1154,1154
784,596,1181,1181
270,269,271,271
385,402,1159,1159
677,658,751,751
1141,838,1195,1195
731,566,732,732
821,675,1155,1155
789,419,1176,1176
568,300,1163,1163
509,655,656,656
336,382,1163,1163
583,757,1196,1196
426,418,427,427
787,992,1213,1213
268,267,269,269
295,273,1169,1169
531,544,571,571
612,644,1158,1158
970,1204,1215,1215
903,904,1204,1204
9,10,157,157
108,109,158,158
632,1178,1181,1181
701,419,789,789
632,1160,1178,1178
77,78,1192,1192
717,1127,1199,1199
290,261,294,294
315,1072,1189,1189
381,380,1161,1161
259,264,1174,1174
732,566,963,963
333,449,450,450
576,578,662,662
458,213,1202,1202
662,733,736,736
466,445,1173,1173
762,761,1062,1062
405,569,1161,1161
593,767,1187,1187
529,531,1171,1171
571,544,572,572
380,405,1161,1161
445,465,1173,1173
802,762,829,829
450,451,452,452
1077,689,1311,1311
824,606,1173,1173
539,526,540,540
1227,611,1240,1240
149,13,1150,1150
994,1143,1167,1167
474,499,593,593
407,400,497,497
593,499,669,669
541,540,542,542
333,298,449,449
675,823,1155,1155
525,526,539,539
767,845,1237,1237
213,210,1202,1202
914,913,915,915
1012,449,1188,1188
539,540,541,541
549,725,1193,1193
300,336,1163,1163
571,572,573,573
418,303,1100,1100
732,963,964,964
390,374,1200,1200
345,347,1226,1226
834,759,1195,1195
452,451,453,453
904,1157,1204,1204
541,542,566,566
447,267,1206,1206
499,500,1193,1193
450,449,451,451
1138,724,1197,1197
8,9,1164,1164
649,664,1175,1175
575,648,1182,1182
152,1101,1201,1201
766,669,847,847
549,551,725,725
586,761,762,762
690,921,1199,1199
515,503,650,650
408,509,1190,1190
253,259,1174,1174
649,663,664,664
593,669,766,766
333,450,1172,1172
1127,690,1199,1199
606,466,1173,1173
798,573,1182,1182
1197,724,1216,1216
417,199,579,579
649,577,663,663
468,459,503,503
635,492,1197,1197
655,594,678,678
993,994,1219,1219
1050,723,1227,1227
912,913,914,914
656,655,807,807
541,731,1191,1191
1111,722,1198,1198
1296,837,1302,1302
374,373,1200,1200
417,579,727,727
1118,529,1171,1171
573,572,574,574
473,455,504,504
400,390,448,448
7,8,183,183
106,107,184,184
575,576,577,577
498,497,657,657
573,574,575,575
509,594,655,655
714,539,1191,1191
586,762,801,801
829,762,1062,1062
571,798,1171,1171
970,903,1204,1204
248,250,1194,1194
294,261,1203,1203
736,746,818,818
429,459,468,468
640,713,1183,1183
169,924,1223,1223
782,642,1183,1183
144,83,1208,1208
515,650,651,651
531,571,1171,1171
429,427,459,459
468,503,515,515
256,1139,1203,1203
642,640,1183,1183
19,169,1223,1223
298,290,1188,1188
453,1187,1205,1205
1156,277,1212,1212
686,659,747,747
261,256,1203,1203
802,836,837,837
492,1138,1197,1197
1198,826,1230,1230
509,656,1190,1190
369,1051,1239,1239
1174,1071,1222,1222
664,663,819,819
448,390,1200,1200
275,295,1212,1212
734,990,1218,1218
565,611,1227,1227
723,563,1227,1227
1036,328,1268,1268
847,669,1233,1233
573,575,1182,1182
575,574,576,576
946,187,1336,1336
994,1194,1219,1219
669,499,1193,1193
797,1222,1228,1228
1084,1032,1211,1211
542,586,1186,1186
1147,697,1248,1248
539,541,1191,1191
1011,1010,1217,1217
290,294,1188,1188
597,505,676,676
158,109,1165,1165
449,298,1188,1188
686,747,820,820
658,657,1210,1210
657,497,659,659
725,726,856,856
566,542,1186,1186
963,566,1186,1186
452,453,1205,1205
738,1253,1272,1272
657,659,686,686
277,275,1212,1212
811,1218,1303,1303
724,1066,1216,1216
18,19,1223,1223
837,836,863,863
1190,809,1226,1226
455,452,1205,1205
267,265,1206,1206
802,829,836,836
801,762,802,802
377,1190,1226,1226
805,1031,1250,1250
924,927,1223,1223
728,701,1225,1225
586,801,1186,1186
1050,1227,1240,1240
6,7,1185,1185
662,736,750,750
751,658,1210,1210
283,1132,1232,1232
347,377,1226,1226
557,1174,1222,1222
880,881,1221,1221
344,342,1235,1235
796,797,1228,1228
881,1291,1294,1294
9,157,1164,1164
1194,255,1219,1219
968,1047,1242,1242
391,335,1245,1245
960,221,1269,1269
701,789,1225,1225
836,829,866,866
504,455,1205,1205
291,285,1232,1232
276,278,1297,1297
1133,569,1238,1238
569,482,1238,1238
1226,809,1235,1235
1200,1283,1284,1284
814,1254,1308,1308
663,577,1207,1207
826,828,1246,1246
1205,1187,1237,1237
406,391,1260,1260
563,565,1227,1227
142,17,1249,1249
577,576,1207,1207
504,1205,1237,1237
299,1156,1245,1245
183,8,1164,1164
5,6,189,189
104,105,190,190
551,550,1304,1304
805,1250,1262,1262
1182,806,1251,1251
655,678,1209,1209
1057,1152,1224,1224
960,1269,1277,1277
1173,465,1230,1230
697,523,1248,1248
657,686,1210,1210
999,997,1231,1231
1061,899,1259,1259
977,721,1260,1260
807,655,1209,1209
1152,1161,1224,1224
636,796,1244,1244
271,269,1241,1241
1161,569,1224,1224
459,427,1220,1220
342,345,1235,1235
556,1069,1259,1259
550,978,1300,1300
813,812,1234,1234
576,662,1207,1207
796,1168,1244,1244
1048,1240,1242,1242
418,1100,1220,1220
824,1173,1230,1230
713,638,1244,1244
400,448,1214,1214
369,1239,1251,1251
1230,826,1246,1246
285,283,1232,1232
721,545,1260,1260
1110,556,1261,1261
427,418,1220,1220
1048,1050,1240,1240
1073,1036,1257,1257
525,714,1248,1248
465,1198,1230,1230
788,1318,1324,1324
578,574,1254,1254
663,1207,1243,1243
1201,895,1263,1263
497,400,1214,1214
1191,731,1229,1229
793,732,1252,1252
659,497,1214,1214
711,1061,1259,1259
662,750,1207,1207
1240,1158,1242,1242
482,587,1238,1238
7,183,1185,1185
520,679,1267,1267
749,748,1295,1295
1088,567,1258,1258
1047,1048,1242,1242
713,1244,1257,1257
1118,1171,1239,1239
978,800,1293,1293
899,897,1261,1261
567,338,1258,1258
1222,1071,1228,1228
1051,1118,1239,1239
371,1109,1271,1271
196,194,1255,1255
18,1223,1249,1249
824,1230,1246,1246
269,447,1241,1241
611,1158,1240,1240
340,344,1258,1258
331,329,1271,1271
1171,798,1239,1239
1193,725,1233,1233
1088,1258,1264,1264
1056,737,1277,1277
669,1193,1233,1233
221,218,1269,1269
897,893,1261,1261
1283,735,1284,1284
1207,750,1243,1243
1031,1220,1250,1250
1223,927,1249,1249
1187,767,1237,1237
161,946,1335,1335
287,291,1262,1262
1203,1139,1256,1256
228,232,1265,1265
1024,225,1278,1278
216,434,1269,1269
740,744,1273,1273
1336,187,1337,1337
194,876,1255,1255
224,227,1274,1274
1005,434,1292,1292
225,222,1278,1278
638,636,1244,1244
819,663,1243,1243
1075,207,1287,1287
507,634,1279,1279
485,219,1281,1281
725,856,1233,1233
220,223,1281,1281
634,1112,1279,1279
811,1303,1306,1306
335,299,1245,1245
809,808,1247,1247
1100,292,1250,1250
1220,1100,1250,1250
189,6,1185,1185
843,824,1246,1246
936,1203,1256,1256
17,18,1249,1249
1239,798,1251,1251
1268,328,1291,1291
523,525,1248,1248
1306,741,1307,1307
1251,806,1276,1276
1244,1168,1257,1257
579,199,1255,1255
818,1325,1326,1326
1250,292,1262,1262
434,215,1292,1292
550,1300,1304,1304
373,368,1276,1276
344,1235,1247,1247
881,782,1291,1291
749,1295,1301,1301
997,645,1298,1298
546,1296,1302,1302
1257,1036,1268,1268
274,276,1294,1294
798,1182,1251,1251
732,964,1252,1252
373,1276,1283,1283
968,1242,1253,1253
1200,373,1283,1283
720,963,1288,1288
338,340,1258,1258
733,1270,1290,1290
369,1251,1276,1276
1158,644,1253,1253
1262,291,1289,1289
1069,711,1259,1259
1139,567,1256,1256
574,572,1254,1254
545,406,1260,1260
199,196,1255,1255
1235,809,1247,1247
893,1110,1261,1261
292,287,1262,1262
587,483,1302,1302
800,1088,1264,1264
686,820,1285,1285
748,1214,1266,1266
1168,1073,1257,1257
209,206,1303,1303
735,1175,1284,1284
227,228,1265,1265
1291,328,1294,1294
788,979,1318,1318
558,520,1267,1267
1253,644,1272,1272
802,837,1296,1296
1242,1158,1253,1253
804,1289,1298,1298
218,216,1269,1269
329,371,1271,1271
803,1028,1305,1305
963,1186,1288,1288
1218,209,1303,1303
804,805,1289,1289
872,740,1273,1273
883,514,1275,1275
223,224,1274,1274
978,1293,1300,1300
222,221,1278,1278
737,960,1277,1277
368,369,1276,1276
644,770,1272,1272
1183,713,1268,1268
650,803,1305,1305
514,507,1279,1279
578,1254,1270,1270
447,1206,1286,1286
219,220,1281,1281
1275,514,1279,1279
877,772,1280,1280
1214,448,1266,1266
772,771,1282,1282
1280,772,1282,1282
739,564,1320,1320
874,739,1319,1319
554,788,1324,1324
1335,946,1336,1336
806,735,1283,1283
1289,1231,1298,1298
713,1257,1268,1268
1266,448,1284,1284
817,816,1321,1321
1319,739,1320,1320
1321,816,1322,1322
1079,741,1306,1306
344,1247,1264,1264
1115,1075,1287,1287
805,1262,1289,1289
745,1322,1323,1323
1276,806,1283,1283
1206,1148,1286,1286
1175,1266,1284,1284
1229,447,1286,1286
448,1200,1284,1284
215,458,1292,1292
91,92,1309,1309
1186,801,1288,1288
1183,1268,1291,1291
782,1183,1291,1291
1210,686,1285,1285
1294,276,1297,1297
1247,808,1293,1293
291,1231,1289,1289
328,274,1294,1294
1288,801,1296,1296
572,544,1308,1308
1175,664,1295,1295
1332,153,1333,1333
1264,1247,1293,1293
972,153,1332,1332
801,802,1296,1296
98,99,1331,1331
811,1306,1307,1307
1221,881,1297,1297
808,807,1300,1300
1298,645,1299,1299
483,546,1302,1302
803,804,1299,1299
1295,664,1301,1301
1293,808,1300,1300
1231,997,1298,1298
664,819,1301,1301
206,205,1303,1303
800,1264,1293,1293
1266,1175,1295,1295
1300,807,1304,1304
748,1266,1295,1295
881,1294,1297,1297
1303,205,1306,1306
651,650,1305,1305
818,746,1325,1325
807,1209,1304,1304
741,814,1307,1307
1307,814,1308,1308
205,1079,1306,1306
485,1281,1319,1319
742,991,1313,1313
172,972,1330,1330
152,1201,1311,1311
647,811,1307,1307
743,1081,1314,1314
804,1298,1299,1299
160,76,1312,1312
72,73,1315,1315
1201,1077,1311,1311
74,75,1316,1316
647,1307,1308,1308
77,1192,1312,1312
1192,815,1312,1312
1312,815,1313,1313
544,647,1308,1308
965,172,1329,1329
145,965,1328,1328
92,145,1309,1309
1281,874,1319,1319
580,554,1323,1323
745,1117,1322,1322
746,1310,1325,1325
1329,172,1330,1330
579,1255,1310,1310
1333,153,1334,1334
1328,965,1329,1329
1115,1287,1321,1321
1287,817,1321,1321
1255,876,1310,1310
90,91,1326,1326
1327,145,1328,1328
1290,579,1310,1310
1322,816,1323,1323
736,818,1327,1327
1309,145,1327,1327
1323,554,1324,1324
1325,166,1326,1326
1310,876,1325,1325
1192,152,1311,1311
191,1315,1317,1317
1314,177,1316,1316
1315,1082,1317,1317
1076,1314,1316,1316
76,77,1312,1312
815,742,1313,1313
1076,743,1314,1314
191,72,1315,1315
177,74,1316,1316
1082,1044,1317,1317
876,166,1325,1325
1318,744,1324,1324
1273,744,1318,1318
771,485,1319,1319
818,1309,1327,1327
771,1319,1320,1320
1330,972,1332,1332
820,747,1333,1333
443,1115,1321,1321
443,1321,1322,1322
1117,443,1322,1322
816,580,1323,1323
744,745,1324,1324
1282,771,1320,1320
1210,1285,1335,1335
166,90,1326,1326
1285,161,1335,1335
97,98,1334,1334
745,1323,1324,1324
750,736,1327,1327
750,1327,1328,1328
1243,750,1328,1328
153,97,1334,1334
1243,1328,1329,1329
819,1243,1329,1329
819,1329,1330,1330
1301,819,1330,1330
749,1332,1333,1333
1285,820,1331,1331
747,749,1333,1333
975,768,1337,1337
768,751,1336,1336
751,1210,1335,1335
768,1336,1337,1337
749,1301,1332,1332
751,1335,1336,1336
1301,1330,1332,1332
98,1331,1334,1334
1331,820,1334,1334
981,939,1338,1338
909,910,1339,1339
917,913,1339,1339
939,849,1338,1338
913,909,1339,1339
1350,192,1436,1436
938,146,1379,1379
1371,827,1440,1440
952,676,1346,1346
855,853,1341,1341
841,842,1358,1358
192,1363,1436,1436
463,1170,1340,1340
667,510,1340,1340
522,930,1386,1386
584,929,1387,1387
137,862,1388,1388
11,886,1390,1390
928,581,1400,1400
581,928,1401,1401
1062,165,1389,1389
1009,142,1399,1399
886,11,1394,1394
866,25,1396,1396
863,147,1395,1395
1238,1018,1391,1391
795,1022,1392,1392
867,32,1397,1397
1019,587,1398,1398
1093,538,1341,1341
853,851,1341,1341
981,1338,1343,1343
839,601,1342,1342
599,667,1342,1342
538,985,1343,1343
1338,855,1343,1343
163,1098,1378,1378
915,917,1344,1344
510,463,1340,1340
473,504,1346,1346
676,505,1346,1346
955,188,1348,1348
102,103,1347,1347
135,136,1348,1348
36,37,1350,1350
39,38,1349,1349
1337,187,1347,1347
49,148,1351,1351
178,50,1351,1351
1035,715,1352,1352
176,1094,1376,1376
851,1093,1341,1341
504,1237,1353,1353
917,592,1407,1407
601,599,1342,1342
1358,842,1364,1364
985,981,1343,1343
150,854,1370,1370
961,916,1354,1354
43,42,1355,1355
868,184,1377,1377
597,676,1356,1356
666,884,1357,1357
715,513,1357,1357
1006,841,1358,1358
1058,618,1358,1358
1359,758,1409,1409
916,915,1344,1344
1342,667,1412,1412
932,889,1352,1352
594,671,1360,1360
953,951,1361,1361
181,1106,1372,1372
148,1103,1373,1373
1338,849,1345,1345
505,473,1346,1346
44,43,1365,1365
935,884,1374,1374
187,102,1347,1347
188,135,1348,1348
185,39,1349,1349
186,36,1350,1350
844,766,1367,1367
823,843,1368,1368
50,49,1351,1351
671,1035,1352,1352
843,1246,1369,1369
111,150,1370,1370
1165,110,1370,1370
911,1342,1412,1412
1038,1037,1371,1371
890,167,1366,1366
916,1344,1410,1410
840,1064,1375,1375
1237,845,1353,1353
846,752,1372,1372
884,882,1374,1374
676,952,1435,1435
1064,52,1375,1375
51,178,1375,1375
1142,865,1376,1376
108,158,1377,1377
184,107,1377,1377
1042,1041,1378,1378
726,813,1379,1379
1345,1362,1438,1438
106,184,1380,1380
190,105,1380,1380
847,1233,1381,1381
113,181,1382,1382
150,112,1382,1382
1317,1044,1383,1383
828,825,1384,1384
827,822,1385,1385
1099,156,1371,1371
922,137,1388,1388
862,763,1387,1387
1083,584,1387,1387
524,522,1386,1386
929,923,1388,1388
829,1062,1389,1389
10,11,1390,1390
673,795,1392,1392
1133,1238,1391,1391
1008,1009,1400,1400
147,1015,1395,1395
1016,1019,1395,1395
25,26,1396,1396
11,12,1394,1394
32,33,1397,1397
581,1007,1400,1400
928,926,1401,1401
927,928,1399,1399
142,1249,1399,1399
587,1302,1398,1398
837,863,1398,1398
174,961,1354,1354
3,71,1403,1403
38,3,1403,1403
37,2,1404,1404
2,70,1404,1404
136,1,1405,1405
103,4,1406,1406
1,5,1405,1405
4,104,1406,1406
592,515,1407,1407
140,1064,1408,1408
1345,849,1362,1362
42,163,1355,1355
952,949,1435,1435
885,886,1427,1427
165,24,1432,1432
1018,1017,1434,1434
886,860,1430,1430
155,31,1433,1433
930,925,1431,1431
487,581,1426,1426
838,867,1429,1429
836,866,1428,1428
910,908,1412,1412
758,597,1356,1356
862,137,1419,1419
956,183,1413,1413
142,1009,1418,1418
165,1062,1420,1420
1018,1238,1423,1423
587,1019,1423,1423
930,522,1426,1426
929,584,1431,1431
147,863,1428,1428
25,866,1432,1432
1022,795,1434,1434
32,867,1433,1433
1087,1086,1369,1369
1034,174,1439,1439
513,666,1357,1357
618,1006,1358,1358
1352,889,1411,1411
173,973,1367,1367
151,1034,1368,1368
1352,715,1425,1425
671,1352,1411,1411
865,864,1363,1363
678,594,1360,1360
154,953,1361,1361
167,937,1366,1366
1362,1165,1438,1438
158,1165,1362,1362
849,848,1362,1362
192,1091,1363,1363
951,952,1437,1437
1059,1058,1364,1364
156,44,1365,1365
813,1234,1366,1366
1170,592,1402,1402
821,1155,1439,1439
592,1339,1402,1402
143,935,1374,1374
766,847,1367,1367
1155,823,1368,1368
932,1352,1425,1425
1059,1364,1373,1373
839,1342,1408,1408
1246,828,1369,1369
110,111,1370,1370
1037,827,1371,1371
952,1353,1437,1437
1389,165,1432,1432
1391,1018,1434,1434
1393,155,1433,1433
1386,930,1431,1431
1390,886,1430,1430
886,1394,1427,1427
867,1397,1429,1429
866,1396,1428,1428
581,1401,1426,1426
752,850,1372,1372
1180,1059,1373,1373
1342,911,1408,1408
882,846,1374,1374
52,51,1375,1375
835,1142,1376,1376
107,108,1377,1377
1043,1042,1378,1378
1340,1170,1402,1402
1344,917,1407,1407
1354,821,1439,1439
856,726,1379,1379
1356,676,1435,1435
105,106,1380,1380
1233,856,1381,1381
112,113,1382,1382
1044,1043,1383,1383
825,835,1384,1384
1373,1364,1424,1424
822,1180,1385,1385
715,1357,1425,1425
910,1340,1402,1402
1136,821,1410,1410
1361,951,1437,1437
1347,103,1406,1406
1348,136,1405,1405
1350,37,1404,1404
1349,38,1403,1403
651,1344,1407,1407
584,524,1386,1386
763,1083,1387,1387
923,922,1388,1388
866,829,1389,1389
157,10,1390,1390
795,1133,1391,1391
830,673,1392,1392
867,830,1393,1393
830,1392,1393,1393
12,149,1394,1394
1015,1016,1395,1395
26,147,1396,1396
33,164,1397,1397
1007,1008,1400,1400
926,930,1401,1401
1249,927,1399,1399
1302,837,1398,1398
827,1385,1440,1440
1339,910,1402,1402
1360,671,1411,1411
71,191,1403,1403
70,192,1404,1404
5,189,1405,1405
104,190,1406,1406
1165,1370,1438,1438
515,651,1407,1407
911,140,1408,1408
954,955,1409,1409
1354,916,1410,1410
1414,157,1430,1430
164,1422,1429,1429
149,1415,1427,1427
889,888,1411,1411
908,911,1412,1412
1351,148,1424,1424
833,1419,1420,1420
1009,944,1418,1418
833,862,1419,1419
944,857,1417,1417
857,832,1416,1416
832,861,1415,1415
944,1417,1418,1418
857,1416,1417,1417
832,1415,1416,1416
1062,833,1420,1420
858,831,1414,1414
831,956,1413,1413
831,1413,1414,1414
1019,1018,1423,1423
164,1096,1422,1422
1096,186,1421,1421
1096,1421,1422,1422
137,891,1419,1419
1419,891,1420,1420
891,165,1420,1420
1104,142,1418,1418
179,1104,1417,1417
1417,1104,1418,1418
1150,179,1416,1416
1416,179,1417,1417
149,1150,1415,1415
1415,1150,1416,1416
1164,157,1414,1414
183,1164,1413,1413
1413,1164,1414,1414
864,834,1421,1421
1421,834,1422,1422
834,1195,1422,1422
1238,587,1423,1423
858,1414,1430,1430
1422,1195,1429,1429
1415,861,1427,1427
842,1351,1424,1424
933,932,1425,1425
861,885,1427,1427
522,487,1426,1426
863,836,1428,1428
1195,838,1429,1429
860,858,1430,1430
24,25,1432,1432
925,929,1431,1431
1017,1022,1434,1434
31,32,1433,1433
949,948,1435,1435
182,1099,1440,1440
948,1356,1435,1435
864,1421,1436,1436
189,1348,1405,1405
190,1347,1406,1406
192,1350,1404,1404
191,1349,1403,1403
1421,186,1436,1436
821,1354,1410,1410
1357,933,1425,1425
1364,842,1424,1424
148,1373,1424,1424
845,1361,1437,1437
854,1345,1438,1438
186,1350,1436,1436
955,1359,1409,1409
888,1360,1411,1411
1353,845,1437,1437
174,1354,1439,1439
1363,864,1436,1436
1370,854,1438,1438
584,1386,1431,1431
157,1390,1430,1430
866,1389,1432,1432
795,1391,1434,1434
867,1393,1433,1433
1394,149,1427,1427
1396,147,1428,1428
1401,930,1426,1426
1397,164,1429,1429
1385,182,1440,1440
