angle,rsp
0,-6.44379
1,-6.45731
2,-6.49716
3,-6.56117
4,-6.64531
5,-6.74326
6,-6.84607
7,-6.94275
8,-7.0222
9,-7.07663
10,-7.1049
11,-7.11344
12,-7.11402
13,-7.12022
14,-7.14483
15,-7.19891
16,-7.29215
17,-7.4339
18,-7.63454
19,-7.90725
20,-8.27043
21,-8.75023
22,-9.37628
23,-10.1101
24,-10.4923
25,-10.0579
26,-9.44742
27,-8.97831
28,-8.65804
29,-8.46019
30,-8.36624
31,-8.36717
32,-8.46218
33,-8.6589
34,-8.97609
35,-9.45032
36,-10.1449
37,-11.0741
38,-11.3528
39,-10.4597
40,-9.66809
41,-9.12089
42,-8.74828
43,-8.50383
44,-8.36207
45,-8.30985
46,-8.34197
47,-8.45941
48,-8.66912
49,-8.9844
50,-9.42308
51,-9.9844
52,-10.5144
53,-10.5212
54,-10.0052
55,-9.45829
56,-9.03432
57,-8.73411
58,-8.54004
59,-8.43903
60,-8.42453
61,-8.49616
62,-8.6602
63,-8.93186
64,-9.34116
65,-9.94602
66,-10.848
67,-11.8712
68,-11.3055
69,-10.2912
70,-9.60318
71,-9.1461
72,-8.84553
73,-8.66271
74,-8.57752
75,-8.58004
76,-8.66648
77,-8.83632
78,-9.08749
79,-9.40239
80,-9.71058
81,-9.84856
82,-9.6891
83,-9.3405
84,-8.97144
85,-8.65867
86,-8.42067
87,-8.25731
88,-8.16473
89,-8.13957
90,-8.17967
91,-8.28343
92,-8.44766
93,-8.66196
94,-8.89664
95,-9.08537
96,-9.13495
97,-9.00568
98,-8.76107
99,-8.49127
100,-8.25046
101,-8.06023
102,-7.92646
103,-7.84916
104,-7.82625
105,-7.85452
106,-7.92881
107,-8.03964
108,-8.16914
109,-8.2867
110,-8.35103
111,-8.32835
112,-8.21764
113,-8.05119
114,-7.86966
115,-7.70321
116,-7.5689
117,-7.47491
118,-7.42444
119,-7.41798
120,-7.45398
121,-7.52819
122,-7.63176
123,-7.74788
124,-7.84875
125,-7.89844
126,-7.86844
127,-7.7576
128,-7.59283
129,-7.4095
130,-7.23536
131,-7.08709
132,-6.97331
133,-6.89808
134,-6.86312
135,-6.8691
136,-6.91598
137,-7.0027
138,-7.126
139,-7.27761
140,-7.43918
141,-7.5762
142,-7.63937
143,-7.58822
144,-7.42461
145,-7.19023
146,-6.93206
147,-6.68143
148,-6.45414
149,-6.25672
150,-6.09138
151,-5.95866
152,-5.8588
153,-5.79237
154,-5.76062
155,-5.76563
156,-5.81036
157,-5.89838
158,-6.03284
159,-6.21302
160,-6.42421
161,-6.6142
162,-6.67016
163,-6.48544
164,-6.09942
165,-5.63969
166,-5.19012
167,-4.7811
168,-4.41853
169,-4.10023
170,-3.82215
171,-3.58023
172,-3.37104
173,-3.19175
174,-3.04011
175,-2.91437
176,-2.81316
177,-2.73544
178,-2.68043
179,-2.64763
