x,y,z
0.0175,-0.0175,0.0
-0.0175,-0.0175,0.0
-0.0175,0.0175,0.0
0.0175,0.0175,0.0
0.0175,-0.0175,0.035
-0.0175,-0.0175,0.035
-0.0175,0.0175,0.035
0.0175,0.0175,0.035
0.01500000000000426,-0.0175,0.0
0.0125000000000076,-0.0175,0.0
0.01000000000001592,-0.0175,0.0
0.007500000000023864,-0.0175,0.0
0.005000000000031609,-0.0175,0.0
0.002500000000039354,-0.0175,0.0
4.676120601843081e-14,-0.0175,0.0
-0.00249999999995992,-0.0175,0.0
-0.004999999999965928,-0.0175,0.0
-0.007499999999972227,-0.0175,0.0
-0.009999999999978321,-0.0175,0.0
-0.01249999999998462,-0.0175,0.0
-0.01499999999999275,-0.0175,0.0
-0.0175,-0.01500000000000426,0.0
-0.0175,-0.0125000000000076,0.0
-0.0175,-0.01000000000001592,0.0
-0.0175,-0.007500000000023864,0.0
-0.0175,-0.005000000000031609,0.0
-0.0175,-0.002500000000039354,0.0
-0.0175,-4.676120601843081e-14,0.0
-0.0175,0.00249999999995992,0.0
-0.0175,0.004999999999965928,0.0
-0.0175,0.007499999999972227,0.0
-0.0175,0.009999999999978321,0.0
-0.0175,0.01249999999998462,0.0
-0.0175,0.01499999999999275,0.0
-0.01500000000000426,0.0175,0.0
-0.0125000000000076,0.0175,0.0
-0.01000000000001592,0.0175,0.0
-0.007500000000023864,0.0175,0.0
-0.005000000000031609,0.0175,0.0
-0.002500000000039354,0.0175,0.0
-4.676120601843081e-14,0.0175,0.0
0.00249999999995992,0.0175,0.0
0.004999999999965928,0.0175,0.0
0.007499999999972227,0.0175,0.0
0.009999999999978321,0.0175,0.0
0.01249999999998462,0.0175,0.0
0.01499999999999275,0.0175,0.0
0.0175,0.01500000000000426,0.0
0.0175,0.0125000000000076,0.0
0.0175,0.01000000000001592,0.0
0.0175,0.007500000000023864,0.0
0.0175,0.005000000000031609,0.0
0.0175,0.002500000000039354,0.0
0.0175,4.676120601843081e-14,0.0
0.0175,-0.00249999999995992,0.0
0.0175,-0.004999999999965928,0.0
0.0175,-0.007499999999972227,0.0
0.0175,-0.009999999999978321,0.0
0.0175,-0.01249999999998462,0.0
0.0175,-0.01499999999999275,0.0
0.0175,-0.01500000000000426,0.035
0.0175,-0.0125000000000076,0.035
0.0175,-0.01000000000001592,0.035
0.0175,-0.007500000000023864,0.035
0.0175,-0.005000000000031609,0.035
0.0175,-0.002500000000039354,0.035
0.0175,-4.676120601843081e-14,0.035
0.0175,0.00249999999995992,0.035
0.0175,0.004999999999965928,0.035
0.0175,0.007499999999972227,0.035
0.0175,0.009999999999978321,0.035
0.0175,0.01249999999998462,0.035
0.0175,0.01499999999999275,0.035
0.01500000000000426,0.0175,0.035
0.0125000000000076,0.0175,0.035
0.01000000000001592,0.0175,0.035
0.007500000000023864,0.0175,0.035
0.005000000000031609,0.0175,0.035
0.002500000000039354,0.0175,0.035
4.676120601843081e-14,0.0175,0.035
-0.00249999999995992,0.0175,0.035
-0.004999999999965928,0.0175,0.035
-0.007499999999972227,0.0175,0.035
-0.009999999999978321,0.0175,0.035
-0.01249999999998462,0.0175,0.035
-0.01499999999999275,0.0175,0.035
-0.0175,0.01500000000000426,0.035
-0.0175,0.0125000000000076,0.035
-0.0175,0.01000000000001592,0.035
-0.0175,0.007500000000023864,0.035
-0.0175,0.005000000000031609,0.035
-0.0175,0.002500000000039354,0.035
-0.0175,4.676120601843081e-14,0.035
-0.0175,-0.00249999999995992,0.035
-0.0175,-0.004999999999965928,0.035
-0.0175,-0.007499999999972227,0.035
-0.0175,-0.009999999999978321,0.035
-0.0175,-0.01249999999998462,0.035
-0.0175,-0.01499999999999275,0.035
-0.01500000000000426,-0.0175,0.035
-0.0125000000000076,-0.0175,0.035
-0.01000000000001592,-0.0175,0.035
-0.007500000000023864,-0.0175,0.035
-0.005000000000031609,-0.0175,0.035
-0.002500000000039354,-0.0175,0.035
-4.676120601843081e-14,-0.0175,0.035
0.00249999999995992,-0.0175,0.035
0.004999999999965928,-0.0175,0.035
0.007499999999972227,-0.0175,0.035
0.009999999999978321,-0.0175,0.035
